2024-07-08 07:11:53,726 ib_async.client INFO Connecting to 127.0.0.1:4001 with clientId 890...
2024-07-08 07:11:53,726 ib_async.client INFO Connected
2024-07-08 07:11:53,730 ib_async.client INFO Logged on to server version 178
2024-07-08 07:11:53,736 ib_async.client INFO API connection ready
2024-07-08 07:11:53,736 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:hfarm
2024-07-08 07:11:53,737 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:usfarm.nj
2024-07-08 07:11:53,737 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:jfarm
2024-07-08 07:11:53,737 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:usfuture
2024-07-08 07:11:53,737 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:cashfarm
2024-07-08 07:11:53,737 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:usopt
2024-07-08 07:11:53,737 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:eufarmnj
2024-07-08 07:11:53,737 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:usfarm
2024-07-08 07:11:53,737 ib_async.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:euhmds
2024-07-08 07:11:53,737 ib_async.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:cashhmds
2024-07-08 07:11:53,737 ib_async.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:fundfarm
2024-07-08 07:11:53,739 ib_async.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:ushmds
2024-07-08 07:11:53,739 ib_async.wrapper INFO Warning 2158, reqId -1: Sec-def data farm connection is OK:secdefil
2024-07-08 07:11:53,898 ib_async.wrapper INFO position: Position(account='U2340948', contract=Stock(conId=4762, symbol='BA', exchange='NYSE', currency='USD', localSymbol='BA', tradingClass='BA'), position=258.0, avgCost=202.9273837)
2024-07-08 07:11:53,899 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=699061747, symbol='NVDA', lastTradeDateOrContractMonth='20240719', strike=85.5, right='P', multiplier='100', currency='USD', localSymbol='NVDA  240719P00085500', tradingClass='NVDA'), position=10.0, avgCost=59.30469)
2024-07-08 07:11:53,899 ib_async.wrapper INFO position: Position(account='U10394496', contract=Future(conId=637533450, symbol='NQ', lastTradeDateOrContractMonth='20240920', multiplier='20', currency='USD', localSymbol='NQU4', tradingClass='NQ'), position=-2.0, avgCost=412041.54572755)
2024-07-08 07:11:53,899 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=682674010, symbol='AAPL', lastTradeDateOrContractMonth='20241018', strike=150.0, right='P', multiplier='100', currency='USD', localSymbol='AAPL  241018P00150000', tradingClass='AAPL'), position=4.0, avgCost=182.19685)
2024-07-08 07:11:53,899 ib_async.wrapper INFO position: Position(account='U2340948', contract=Stock(conId=47486780, symbol='EDV', exchange='ARCA', currency='USD', localSymbol='EDV', tradingClass='EDV'), position=650.0, avgCost=77.7080769)
2024-07-08 07:11:53,899 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=657576926, symbol='QQQ', lastTradeDateOrContractMonth='20240930', strike=376.78, right='P', multiplier='100', currency='USD', localSymbol='QQQ   240930P00376780', tradingClass='QQQ'), position=1.0, avgCost=501.0369)
2024-07-08 07:11:53,899 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=669333316, symbol='NVDA', lastTradeDateOrContractMonth='20240719', strike=55.5, right='P', multiplier='100', currency='USD', localSymbol='NVDA  240719P00055500', tradingClass='NVDA'), position=20.0, avgCost=34.94231)
2024-07-08 07:11:53,899 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=642744523, symbol='NVDA', lastTradeDateOrContractMonth='20240920', strike=51.0, right='P', multiplier='100', currency='USD', localSymbol='NVDA  240920P00051000', tradingClass='NVDA'), position=10.0, avgCost=50.10369)
2024-07-08 07:11:53,900 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=613471094, symbol='GOOGL', lastTradeDateOrContractMonth='20240920', strike=120.0, right='P', multiplier='100', currency='USD', localSymbol='GOOGL 240920P00120000', tradingClass='GOOGL'), position=10.0, avgCost=51.44685)
2024-07-08 07:11:53,900 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=682677111, symbol='AMZN', lastTradeDateOrContractMonth='20241018', strike=130.0, right='P', multiplier='100', currency='USD', localSymbol='AMZN  241018P00130000', tradingClass='AMZN'), position=4.0, avgCost=115.68685)
2024-07-08 07:11:53,900 ib_async.wrapper INFO position: Position(account='U2340948', contract=Stock(conId=229726228, symbol='RSX', exchange='VALUE', currency='USD', localSymbol='RSX', tradingClass='RSX'), position=100.0, avgCost=6.889977)
2024-07-08 07:11:54,385 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.6685cb73.01.01', time=datetime.datetime(2024, 7, 4, 5, 25, 18, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=20401.0, permId=2046415050, clientId=330, orderId=325, liquidation=0, cumQty=1.0, avgPrice=20401.0, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,390 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66871a62.01.01', time=datetime.datetime(2024, 7, 5, 0, 40, 4, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=20401.25, permId=809094015, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=20401.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,391 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66871b1e.01.01', time=datetime.datetime(2024, 7, 5, 1, 32, 20, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=20410.25, permId=2046415067, clientId=330, orderId=338, liquidation=0, cumQty=1.0, avgPrice=20410.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,391 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66871b79.01.01', time=datetime.datetime(2024, 7, 5, 1, 55, 1, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=20407.25, permId=181810899, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=20407.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=2, pendingPriceRevision=False)
2024-07-08 07:11:54,391 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66871bd9.01.01', time=datetime.datetime(2024, 7, 5, 2, 28, 44, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=20411.25, permId=181810900, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=20411.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,391 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66871c9c.01.01', time=datetime.datetime(2024, 7, 5, 3, 40, 59, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=20416.75, permId=1024077347, clientId=328, orderId=323, liquidation=0, cumQty=1.0, avgPrice=20416.75, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,392 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.668330b1.01.01', time=datetime.datetime(2024, 7, 2, 5, 28, 13, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19991.0, permId=1765578633, clientId=180, orderId=258, liquidation=0, cumQty=1.0, avgPrice=19991.0, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,392 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.668330cd.01.01', time=datetime.datetime(2024, 7, 2, 5, 31, 7, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19993.5, permId=429685850, clientId=515, orderId=251, liquidation=0, cumQty=1.0, avgPrice=19993.5, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,392 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.668330e1.01.01', time=datetime.datetime(2024, 7, 2, 5, 34, 55, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19996.0, permId=429685852, clientId=515, orderId=252, liquidation=0, cumQty=1.0, avgPrice=19996.0, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,392 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.668330f7.01.01', time=datetime.datetime(2024, 7, 2, 5, 36, 10, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19994.0, permId=429685855, clientId=515, orderId=254, liquidation=0, cumQty=1.0, avgPrice=19994.0, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,393 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66833108.01.01', time=datetime.datetime(2024, 7, 2, 5, 39, 57, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19996.5, permId=429685856, clientId=515, orderId=255, liquidation=0, cumQty=1.0, avgPrice=19996.5, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,393 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66833276.01.01', time=datetime.datetime(2024, 7, 2, 6, 15, 50, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19998.75, permId=429685859, clientId=515, orderId=257, liquidation=0, cumQty=1.0, avgPrice=19998.75, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,393 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66834910.01.01', time=datetime.datetime(2024, 7, 2, 12, 49, 47, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19938.0, permId=1925976268, clientId=371, orderId=253, liquidation=0, cumQty=1.0, avgPrice=19938.0, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,393 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66834917.01.01', time=datetime.datetime(2024, 7, 2, 12, 49, 53, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19940.5, permId=1925976275, clientId=371, orderId=254, liquidation=0, cumQty=1.0, avgPrice=19940.5, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,394 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66834930.01.01', time=datetime.datetime(2024, 7, 2, 12, 51, 27, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19936.25, permId=1925976286, clientId=751, orderId=251, liquidation=0, cumQty=1.0, avgPrice=19936.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,394 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66834979.01.01', time=datetime.datetime(2024, 7, 2, 12, 54, 25, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19938.75, permId=1925976287, clientId=751, orderId=252, liquidation=0, cumQty=1.0, avgPrice=19938.75, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,396 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.668349aa.01.01', time=datetime.datetime(2024, 7, 2, 12, 55, 34, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19943.5, permId=1925976290, clientId=751, orderId=254, liquidation=0, cumQty=1.0, avgPrice=19943.5, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,396 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.668349ac.01.01', time=datetime.datetime(2024, 7, 2, 12, 55, 44, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19946.0, permId=1925976291, clientId=751, orderId=255, liquidation=0, cumQty=1.0, avgPrice=19946.0, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,396 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.668349e4.01.01', time=datetime.datetime(2024, 7, 2, 12, 57, 23, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19945.25, permId=1925976294, clientId=751, orderId=257, liquidation=0, cumQty=1.0, avgPrice=19945.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,397 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.668349eb.01.01', time=datetime.datetime(2024, 7, 2, 12, 57, 31, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19947.75, permId=1925976295, clientId=751, orderId=258, liquidation=0, cumQty=1.0, avgPrice=19947.75, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-07-08 07:11:54,397 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.668349f9.01.01', time=datetime.datetime(2024, 7, 2, 12, 58, 44, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19945.25, permId=1925976298, clientId=751, orderId=260, liquidation=0, cumQty=1.0, avgPrice=19945.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
