2024-08-01 18:23:23,936 ib_async.client INFO Connecting to 127.0.0.1:4001 with clientId 868...
2024-08-01 18:23:23,939 ib_async.client INFO Connected
2024-08-01 18:23:23,942 ib_async.client INFO Logged on to server version 178
2024-08-01 18:23:23,950 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:usfuture.nj
2024-08-01 18:23:23,950 ib_async.client INFO API connection ready
2024-08-01 18:23:23,951 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:usfarm.nj
2024-08-01 18:23:23,952 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:usfuture
2024-08-01 18:23:23,952 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:cashfarm
2024-08-01 18:23:23,952 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:usopt
2024-08-01 18:23:23,954 ib_async.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:usfarm
2024-08-01 18:23:23,954 ib_async.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:cashhmds
2024-08-01 18:23:23,954 ib_async.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:ushmds
2024-08-01 18:23:23,954 ib_async.wrapper INFO Warning 2158, reqId -1: Sec-def data farm connection is OK:secdefil
2024-08-01 18:23:23,955 ib_async.wrapper INFO position: Position(account='U2340948', contract=Stock(conId=4762, symbol='BA', exchange='NYSE', currency='USD', localSymbol='BA', tradingClass='BA'), position=258.0, avgCost=202.9273837)
2024-08-01 18:23:23,955 ib_async.wrapper INFO position: Position(account='U10394496', contract=Future(conId=685258027, symbol='VXM', lastTradeDateOrContractMonth='20240821', multiplier='100', currency='USD', localSymbol='VXMQ4', tradingClass='VXM'), position=0.0, avgCost=0.0)
2024-08-01 18:23:23,956 ib_async.wrapper INFO position: Position(account='U10394496', contract=Future(conId=637533450, symbol='NQ', lastTradeDateOrContractMonth='20240920', multiplier='20', currency='USD', localSymbol='NQU4', tradingClass='NQ'), position=-1.0, avgCost=377602.8)
2024-08-01 18:23:23,956 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=682674010, symbol='AAPL', lastTradeDateOrContractMonth='20241018', strike=150.0, right='P', multiplier='100', currency='USD', localSymbol='AAPL  241018P00150000', tradingClass='AAPL'), position=4.0, avgCost=182.19685)
2024-08-01 18:23:23,957 ib_async.wrapper INFO position: Position(account='U2340948', contract=Stock(conId=47486780, symbol='EDV', exchange='ARCA', currency='USD', localSymbol='EDV', tradingClass='EDV'), position=650.0, avgCost=77.7080769)
2024-08-01 18:23:23,957 ib_async.wrapper INFO position: Position(account='U10394496', contract=Future(conId=698511279, symbol='VXM', lastTradeDateOrContractMonth='20241016', multiplier='100', currency='USD', localSymbol='VXMV4', tradingClass='VXM'), position=-1.0, avgCost=1810.575)
2024-08-01 18:23:23,958 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=657576926, symbol='QQQ', lastTradeDateOrContractMonth='20240930', strike=376.78, right='P', multiplier='100', currency='USD', localSymbol='QQQ   240930P00376780', tradingClass='QQQ'), position=1.0, avgCost=501.0369)
2024-08-01 18:23:23,958 ib_async.wrapper INFO position: Position(account='U10394496', contract=Future(conId=637533627, symbol='RTY', lastTradeDateOrContractMonth='20240920', multiplier='50', currency='USD', localSymbol='RTYU4', tradingClass='RTY'), position=2.0, avgCost=109808.7492482)
2024-08-01 18:23:23,959 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=642744523, symbol='NVDA', lastTradeDateOrContractMonth='20240920', strike=51.0, right='P', multiplier='100', currency='USD', localSymbol='NVDA  240920P00051000', tradingClass='NVDA'), position=10.0, avgCost=50.10369)
2024-08-01 18:23:23,959 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=613471094, symbol='GOOGL', lastTradeDateOrContractMonth='20240920', strike=120.0, right='P', multiplier='100', currency='USD', localSymbol='GOOGL 240920P00120000', tradingClass='GOOGL'), position=10.0, avgCost=51.44685)
2024-08-01 18:23:23,960 ib_async.wrapper INFO position: Position(account='U10394496', contract=Option(conId=682677111, symbol='AMZN', lastTradeDateOrContractMonth='20241018', strike=130.0, right='P', multiplier='100', currency='USD', localSymbol='AMZN  241018P00130000', tradingClass='AMZN'), position=4.0, avgCost=115.68685)
2024-08-01 18:23:23,960 ib_async.wrapper INFO position: Position(account='U2340948', contract=Stock(conId=229726228, symbol='RSX', exchange='VALUE', currency='USD', localSymbol='RSX', tradingClass='RSX'), position=100.0, avgCost=6.889977)
2024-08-01 18:23:24,619 ib_async.wrapper INFO execDetails Execution(execId='0000d8df.66aac528.01.01', time=datetime.datetime(2024, 8, 1, 5, 13, 6, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=2276.4, permId=1464221139, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=2276.4, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,627 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aad9b7.01.01', time=datetime.datetime(2024, 8, 1, 7, 55, 9, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19626.5, permId=568007511, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19626.5, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,628 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aad9ba.01.01', time=datetime.datetime(2024, 8, 1, 7, 55, 19, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19628.0, permId=568007512, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19628.0, orderRef='2oDX6y8WrE8W', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,629 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aad9c1.01.01', time=datetime.datetime(2024, 8, 1, 7, 55, 53, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19625.5, permId=568007513, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19625.5, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,629 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aad9d2.01.01', time=datetime.datetime(2024, 8, 1, 7, 56, 16, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19624.75, permId=568007514, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19624.75, orderRef='8RDQnDulEsRN', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,630 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aad9eb.01.01', time=datetime.datetime(2024, 8, 1, 7, 57, 25, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19622.25, permId=568007515, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19622.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,631 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aad9f3.01.01', time=datetime.datetime(2024, 8, 1, 7, 57, 32, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19619.75, permId=568007516, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19619.75, orderRef='gw9XbRcvLKeg', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,632 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aad9f5.01.01', time=datetime.datetime(2024, 8, 1, 7, 57, 33, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19617.25, permId=568007517, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19617.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,634 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aada33.01.01', time=datetime.datetime(2024, 8, 1, 7, 59, 5, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19613.0, permId=568007520, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19613.0, orderRef='9bkU46vYVECg', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,635 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aada59.01.01', time=datetime.datetime(2024, 8, 1, 8, 0, 13, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19610.5, permId=568007521, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19610.5, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,635 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aada90.01.01', time=datetime.datetime(2024, 8, 1, 8, 1, 20, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19609.0, permId=568007524, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19609.0, orderRef='spNeVroA0TIZ', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=2, pendingPriceRevision=False)
2024-08-01 18:23:24,636 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadaa0.01.01', time=datetime.datetime(2024, 8, 1, 8, 2, 15, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19606.5, permId=568007525, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19606.5, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,637 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadaeb.01.01', time=datetime.datetime(2024, 8, 1, 8, 3, 10, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19600.0, permId=568007528, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19600.0, orderRef='acuBBtY2kDbs', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,638 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadaf1.01.01', time=datetime.datetime(2024, 8, 1, 8, 3, 19, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19597.5, permId=568007529, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19597.5, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,639 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadaf6.01.01', time=datetime.datetime(2024, 8, 1, 8, 3, 49, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19601.25, permId=568007530, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19601.25, orderRef='2U2tY6ApQDFr', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,639 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadb17.01.01', time=datetime.datetime(2024, 8, 1, 8, 5, 17, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19598.75, permId=568007531, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19598.75, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,640 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadb4d.01.01', time=datetime.datetime(2024, 8, 1, 8, 6, 30, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19591.75, permId=568007534, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19591.75, orderRef='xFuJ0VsPkSQm', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,641 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadb61.01.01', time=datetime.datetime(2024, 8, 1, 8, 7, 14, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19589.25, permId=568007535, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19589.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,642 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadb76.01.01', time=datetime.datetime(2024, 8, 1, 8, 7, 36, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19589.5, permId=568007536, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19589.5, orderRef='FsHQToPtPIBZ', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,643 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadb79.01.01', time=datetime.datetime(2024, 8, 1, 8, 7, 37, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19587.0, permId=568007537, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19587.0, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,643 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadc18.01.01', time=datetime.datetime(2024, 8, 1, 8, 8, 41, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19566.0, permId=568007540, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19566.0, orderRef='0nmc7uGGVzsv', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=2, pendingPriceRevision=False)
2024-08-01 18:23:24,644 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadc21.01.01', time=datetime.datetime(2024, 8, 1, 8, 8, 46, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19563.5, permId=568007541, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19563.5, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,645 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadc32.01.01', time=datetime.datetime(2024, 8, 1, 8, 8, 53, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19565.75, permId=568007542, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19565.75, orderRef='1HNhVcgexfq1', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,645 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadc44.01.01', time=datetime.datetime(2024, 8, 1, 8, 9, 8, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19563.25, permId=568007543, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19563.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,647 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadca7.01.01', time=datetime.datetime(2024, 8, 1, 8, 10, 38, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19543.75, permId=568007546, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19543.75, orderRef='V0r615kOHXCT', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,648 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadcb9.01.01', time=datetime.datetime(2024, 8, 1, 8, 10, 54, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19541.25, permId=568007547, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19541.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,649 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadd07.01.01', time=datetime.datetime(2024, 8, 1, 8, 11, 43, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='SLD', shares=1.0, price=19525.75, permId=568007550, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19525.75, orderRef='sHzVtHj8kkD3', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
2024-08-01 18:23:24,650 ib_async.wrapper INFO execDetails Execution(execId='0000d94c.66aadd14.01.01', time=datetime.datetime(2024, 8, 1, 8, 12, 9, tzinfo=datetime.timezone.utc), acctNumber='U10394496', exchange='CME', side='BOT', shares=1.0, price=19523.25, permId=568007551, clientId=0, orderId=0, liquidation=0, cumQty=1.0, avgPrice=19523.25, orderRef='', evRule='', evMultiplier=0.0, modelCode='', lastLiquidity=1, pendingPriceRevision=False)
